IdReparacion,IdMoto,IdUsuario,Descripcion,Estado,FechaInicio,FechaFin,Total,Fase,Marca,Modelo,UsuarioNombre,cliente,CategoriaCliente
606,3570,2549,instalacion y calibracion de lubricacion y lubricacion con pruebas posteriores.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,5107,Cliente informado,KTM,RC 200,Carlos Mendoza,Cliente_012,VIP
607,2527,2575,ajuste tecnico de diagnostico y inspeccion con pruebas posteriores.,Finalizado,2026-03-16 00:00:00,2026-03-18 00:00:00,683,Entregado,Suzuki,RC 200,Jose Ramirez,Cliente_223,Normal
608,1436,2188,correccion especializada de bateria y alternador y verificacion completa.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,4632,Cliente informado,AKT,CBR 600RR,Jose Ramirez,Cliente_393,Normal
609,2613,4595,inspeccion avanzada de cableado y sensores y verificacion completa.,Finalizado,2026-03-11 00:00:00,2026-03-13 00:00:00,5403,Cliente informado,Yamaha,MT-07,Jose Ramirez,Cliente_481,Normal
610,3435,2139,servicio integral para ruido y revision general por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,5716,Cliente informado,Suzuki,Duke 390,Jose Ramirez,Cliente_417,Normal
611,1845,232,mantenimiento preventivo en test y evaluacion por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-24 00:00:00,4883,Cliente informado,Yamaha,GSX-R750,Carlos Mendoza,Cliente_368,Normal
612,1920,4634,inspeccion avanzada de revision general y evaluacion debido a desgaste.,Finalizado,2026-03-10 00:00:00,2026-03-14 00:00:00,6118,Entregado,Italika,MT-07,Jose Ramirez,Cliente_201,Normal
613,1112,1234,diagnostico y reparacion de centralita y sensores segun solicitud del cliente.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,4121,Cliente informado,AKT,MT-07,Jose Ramirez,Cliente_004,VIP
614,2447,786,ajuste tecnico de centralita y cableado y verificacion completa.,Finalizado,2026-03-23 00:00:00,2026-03-26 00:00:00,4969,Entregado,Honda,Z650,Jose Ramirez,Cliente_251,Normal
615,466,331,correccion especializada de filtro de aceite y lubricacion por falla detectada.,Finalizado,2026-03-10 00:00:00,2026-03-10 00:00:00,5103,Cliente informado,Italika,CB190R,Jose Ramirez,Cliente_090,En Riesgo
616,4223,2008,servicio integral para culata y frenos debido a desgaste.,Finalizado,2026-03-19 00:00:00,2026-03-09 00:00:00,1079,Entregado,Suzuki,FZ16,Carlos Mendoza,Cliente_350,Normal
617,3036,4554,inspeccion avanzada de direccion y embrague segun solicitud del cliente.,Finalizado,2026-03-28 00:00:00,2026-03-31 00:00:00,2642,Entregado,Kawasaki,GN125,Jose Ramirez,Cliente_299,Normal
618,1262,3424,diagnostico y reparacion de filtro de aire y revision por falla detectada.,Entregado,2026-03-23 00:00:00,2026-03-25 00:00:00,2158,Entregado,TVS,RC 200,Carlos Mendoza,Cliente_294,Normal
619,3102,4494,diagnostico y reparacion de kit aerodinamico y custom por falla detectada.,Finalizado,2026-03-27 00:00:00,2026-03-30 00:00:00,1986,Cliente informado,Suzuki,XR150L,Carlos Mendoza,Cliente_324,Normal
620,2403,769,mantenimiento preventivo en chequeo y bujias por falla detectada.,Finalizado,2026-03-07 00:00:00,2026-03-08 00:00:00,4702,Entregado,Suzuki,CB190R,Jose Ramirez,Cliente_094,En Riesgo
621,1008,1828,optimizacion del sistema bateria y luces para mejorar rendimiento.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,3267,Entregado,Yamaha,MT-07,Carlos Mendoza,Cliente_269,Normal
622,2492,2461,correccion especializada de luces y fallo electrico debido a desgaste.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,1860,Entregado,Yamaha,GSX-R750,Carlos Mendoza,Cliente_021,En Riesgo
623,4072,4080,diagnostico y reparacion de niveles y chequeo por falla detectada.,Finalizado,2026-03-29 00:00:00,2026-04-02 00:00:00,2814,Cliente informado,Suzuki,XR150L,Carlos Mendoza,Cliente_427,Normal
624,4017,3408,instalacion y calibracion de fallo electrico y fallo electrico incluyendo ajuste final.,Finalizado,2026-03-23 00:00:00,2026-03-23 00:00:00,6499,Cliente informado,KTM,Boxer 150,Carlos Mendoza,Cliente_268,Normal
625,243,949,diagnostico y reparacion de balanceo y balanceo con pruebas posteriores.,En proceso,2026-03-01 00:00:00,2026-03-01 00:00:00,3421,Cliente informado,Yamaha,Z650,Jose Ramirez,Cliente_015,VIP
626,4101,2274,inspeccion avanzada de balanceo y revision debido a desgaste.,Finalizado,2026-03-13 00:00:00,2026-03-17 00:00:00,2883,Entregado,KTM,GN125,Carlos Mendoza,Cliente_448,Normal
627,977,3741,servicio integral para diferencial y ciguenal para mejorar rendimiento.,Finalizado,2026-03-14 00:00:00,2026-03-16 00:00:00,866,Entregado,Honda,XR150L,Carlos Mendoza,Cliente_227,Normal
628,4406,4924,instalacion y calibracion de escaneo y inspeccion segun solicitud del cliente.,En proceso,2026-03-11 00:00:00,2026-03-15 00:00:00,988,Entregado,Kawasaki,Z650,Jose Ramirez,Cliente_224,Normal
629,2675,2783,mantenimiento preventivo en ciguenal y pistones segun solicitud del cliente.,Finalizado,2026-03-18 00:00:00,2026-03-20 00:00:00,4158,Cliente informado,Yamaha,FZ16,Jose Ramirez,Cliente_258,Normal
630,795,2144,servicio integral para cambio de aceite y alineacion para mejorar rendimiento.,Finalizado,2026-03-20 00:00:00,2026-03-24 00:00:00,680,Cliente informado,Italika,XR150L,Carlos Mendoza,Cliente_332,Normal
631,1141,1173,mantenimiento preventivo en suspension y caja de cambios debido a desgaste.,Finalizado,2026-03-28 00:00:00,2026-03-31 00:00:00,5153,Entregado,AKT,Z650,Jose Ramirez,Cliente_171,En Riesgo
632,2795,3364,diagnostico y reparacion de balanceo y lubricacion debido a desgaste.,Entregado,2026-03-09 00:00:00,2026-03-10 00:00:00,5730,Cliente informado,AKT,DM200,Jose Ramirez,Cliente_167,En Riesgo
633,4959,637,correccion especializada de sensores y fallo electrico debido a desgaste.,Finalizado,2026-03-09 00:00:00,2026-03-10 00:00:00,1467,Entregado,Honda,Boxer 150,Jose Ramirez,Cliente_384,Normal
634,4538,1533,instalacion y calibracion de diagnostico y test debido a desgaste.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,6133,Cliente informado,Italika,CB190R,Jose Ramirez,Cliente_227,Normal
635,4829,1653,ajuste tecnico de radiador y ciguenal incluyendo ajuste final.,Finalizado,2026-03-29 00:00:00,2026-03-30 00:00:00,2846,Entregado,TVS,Boxer 150,Jose Ramirez,Cliente_469,Normal
636,3759,2943,servicio integral para motor de arranque y sensores segun solicitud del cliente.,Finalizado,2026-03-27 00:00:00,2026-03-31 00:00:00,5649,Cliente informado,Bajaj,DM200,Jose Ramirez,Cliente_465,Normal
637,1376,1996,revision completa de motor y diferencial y verificacion completa.,Finalizado,2026-03-17 00:00:00,2026-03-18 00:00:00,998,Entregado,Honda,GSX-R750,Jose Ramirez,Cliente_212,Normal
638,35,2512,mantenimiento preventivo en encendido y luces con pruebas posteriores.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,2761,Entregado,Kawasaki,XR150L,Jose Ramirez,Cliente_313,Normal
639,145,1400,revision completa de filtro de aire y alineacion debido a desgaste.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,2553,Cliente informado,Italika,Gixxer 250,Jose Ramirez,Cliente_336,Normal
640,2200,479,revision completa de centralita y alternador segun solicitud del cliente.,Finalizado,2026-03-07 00:00:00,2026-02-25 00:00:00,6002,Cliente informado,KTM,Apache RTR 200,Carlos Mendoza,Cliente_125,En Riesgo
641,2589,5160,diagnostico y reparacion de sistema electrico y bateria por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,669,Entregado,Kawasaki,Z650,Carlos Mendoza,Cliente_007,VIP
642,800,3519,optimizacion del sistema motor y chasis segun solicitud del cliente.,Finalizado,2026-03-08 00:00:00,2026-03-10 00:00:00,6404,Entregado,AKT,CB190R,Carlos Mendoza,Cliente_310,Normal
643,534,2037,diagnostico y reparacion de cambio de aceite y cambio de aceite por falla detectada.,Finalizado,2026-03-28 00:00:00,2026-03-28 00:00:00,4811,Entregado,AKT,R15,Jose Ramirez,Cliente_432,Normal
644,1891,2066,instalacion y calibracion de falla y falla debido a desgaste.,Finalizado,2026-03-18 00:00:00,2026-03-18 00:00:00,3087,Cliente informado,Kawasaki,Apache RTR 200,Jose Ramirez,Cliente_261,Normal
645,2887,4433,mantenimiento preventivo en test y ruido y verificacion completa.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,3330,Entregado,Honda,Z650,Carlos Mendoza,Cliente_030,En Riesgo
646,227,4083,inspeccion avanzada de revision y niveles para mejorar rendimiento.,Finalizado,2026-03-04 00:00:00,2026-02-22 00:00:00,4931,Entregado,Suzuki,Pulsar NS200,Jose Ramirez,Cliente_392,Normal
647,2268,104,optimizacion del sistema luces y encendido para mejorar rendimiento.,Finalizado,2026-03-03 00:00:00,2026-03-07 00:00:00,5267,Entregado,Italika,RC 200,Carlos Mendoza,Cliente_438,Normal
648,4072,3642,servicio integral para escaneo y inspeccion con pruebas posteriores.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,4343,Cliente informado,Bajaj,Z650,Carlos Mendoza,Cliente_233,Normal
649,4133,2149,diagnostico y reparacion de cambio de aceite y revision con pruebas posteriores.,Finalizado,2026-03-21 00:00:00,2026-03-21 00:00:00,3068,Entregado,Kawasaki,GSX-R750,Carlos Mendoza,Cliente_277,Normal
650,1371,1253,inspeccion avanzada de caja de cambios y biela por falla detectada.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,2279,Cliente informado,Bajaj,CB190R,Jose Ramirez,Cliente_278,Normal
651,4515,2714,optimizacion del sistema centralita y centralita debido a desgaste.,Finalizado,2026-03-28 00:00:00,2026-03-31 00:00:00,5479,Cliente informado,Suzuki,GSX-R750,Jose Ramirez,Cliente_008,VIP
652,1406,2443,instalacion y calibracion de luces y encendido debido a desgaste.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,2307,Entregado,Yamaha,GN125,Jose Ramirez,Cliente_424,Normal
653,4158,3606,correccion especializada de problema y evaluacion para mejorar rendimiento.,Finalizado,2026-03-02 00:00:00,2026-03-04 00:00:00,2884,Entregado,Kawasaki,R15,Carlos Mendoza,Cliente_138,En Riesgo
654,4354,3217,correccion especializada de direccion y ciguenal por falla detectada.,Finalizado,2026-03-07 00:00:00,2026-02-25 00:00:00,2400,Cliente informado,Bajaj,Duke 390,Jose Ramirez,Cliente_198,Normal
655,4165,3769,ajuste tecnico de falla y diagnostico y verificacion completa.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,3749,Cliente informado,Suzuki,CB190R,Carlos Mendoza,Cliente_495,Normal
656,2533,2190,optimizacion del sistema chequeo y problema incluyendo ajuste final.,Finalizado,2026-03-25 00:00:00,2026-03-29 00:00:00,5620,Entregado,Italika,Ninja 400,Jose Ramirez,Cliente_484,Normal
657,1542,3918,correccion especializada de test y diagnostico debido a desgaste.,En proceso,2026-03-18 00:00:00,2026-03-20 00:00:00,5421,Cliente informado,Suzuki,Ninja 400,Jose Ramirez,Cliente_060,En Riesgo
658,74,1383,ajuste tecnico de ciguenal y caja de cambios para mejorar rendimiento.,Finalizado,2026-03-09 00:00:00,2026-03-11 00:00:00,2160,Cliente informado,Honda,GN125,Jose Ramirez,Cliente_435,Normal
659,977,3741,inspeccion avanzada de carroceria y diferencial y verificacion completa.,Finalizado,2026-03-14 00:00:00,2026-03-16 00:00:00,4601,Entregado,Suzuki,MT-07,Carlos Mendoza,Cliente_395,Normal
660,144,2369,diagnostico y reparacion de modificacion y cambio color segun solicitud del cliente.,Finalizado,2026-03-21 00:00:00,2026-03-25 00:00:00,3175,Cliente informado,Kawasaki,Gixxer 250,Carlos Mendoza,Cliente_059,En Riesgo
661,4955,4503,servicio integral para problema y escaneo por falla detectada.,Finalizado,2026-03-11 00:00:00,2026-03-13 00:00:00,836,Entregado,AKT,CB190R,Jose Ramirez,Cliente_003,VIP
662,1847,4268,inspeccion avanzada de pintar carroceria y estetico y verificacion completa.,Finalizado,2026-03-24 00:00:00,2026-03-26 00:00:00,3139,Entregado,KTM,RC 200,Jose Ramirez,Cliente_333,Normal
663,345,3196,mantenimiento preventivo en inspeccion y test debido a desgaste.,Finalizado,2026-03-11 00:00:00,2026-03-01 00:00:00,5044,Entregado,Kawasaki,Z650,Carlos Mendoza,Cliente_094,En Riesgo
664,1767,2420,optimizacion del sistema frenos y motor segun solicitud del cliente.,Finalizado,2026-03-22 00:00:00,2026-03-23 00:00:00,852,Entregado,Italika,CBR 600RR,Jose Ramirez,Cliente_120,En Riesgo
665,2312,1364,mantenimiento preventivo en revision general y ruido por falla detectada.,Finalizado,2026-03-01 00:00:00,2026-03-01 00:00:00,4744,Cliente informado,KTM,GN125,Carlos Mendoza,Cliente_315,Normal
666,3368,376,correccion especializada de chequeo y diagnostico debido a desgaste.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,4969,Entregado,Kawasaki,Pulsar NS200,Jose Ramirez,Cliente_067,En Riesgo
667,1266,5050,instalacion y calibracion de chequeo y revision debido a desgaste.,Finalizado,2026-03-02 00:00:00,2026-03-05 00:00:00,3619,Entregado,KTM,DM200,Jose Ramirez,Cliente_388,Normal
668,3267,1097,optimizacion del sistema luces led y actualizacion de software segun solicitud del cliente.,Finalizado,2026-03-24 00:00:00,2026-03-24 00:00:00,4961,Cliente informado,AKT,Duke 390,Carlos Mendoza,Cliente_111,En Riesgo
669,2338,3092,correccion especializada de sensores y alternador incluyendo ajuste final.,Finalizado,2026-03-01 00:00:00,2026-03-05 00:00:00,2960,Cliente informado,Yamaha,XR150L,Jose Ramirez,Cliente_060,En Riesgo
670,4801,4467,correccion especializada de vinilado y cromado incluyendo ajuste final.,Finalizado,2026-03-17 00:00:00,2026-03-07 00:00:00,3891,Cliente informado,Suzuki,GSX-R750,Jose Ramirez,Cliente_345,Normal
671,3768,3163,instalacion y calibracion de performance y pintura debido a desgaste.,Finalizado,2026-03-18 00:00:00,2026-03-21 00:00:00,3799,Entregado,Kawasaki,NKD 125,Jose Ramirez,Cliente_447,Normal
672,709,1627,mantenimiento preventivo en sonido y cambio color y verificacion completa.,Finalizado,2026-03-12 00:00:00,2026-03-15 00:00:00,5037,Cliente informado,TVS,GN125,Carlos Mendoza,Cliente_434,Normal
673,829,1334,correccion especializada de personalizacion y frenos deportivos debido a desgaste.,Finalizado,2026-03-13 00:00:00,2026-03-16 00:00:00,2010,Entregado,Suzuki,Boxer 150,Jose Ramirez,Cliente_414,Normal
674,2234,5148,optimizacion del sistema polarizado y camara con pruebas posteriores.,Finalizado,2026-03-10 00:00:00,2026-03-13 00:00:00,2276,Entregado,Italika,XR150L,Carlos Mendoza,Cliente_345,Normal
675,2388,5026,inspeccion avanzada de carroceria y diferencial por falla detectada.,Finalizado,2026-03-11 00:00:00,2026-03-11 00:00:00,4388,Cliente informado,KTM,GN125,Jose Ramirez,Cliente_450,Normal
676,2301,2406,mantenimiento preventivo en actualizacion de software y suspension deportiva segun solicitud del cliente.,Finalizado,2026-03-13 00:00:00,2026-03-14 00:00:00,3715,Entregado,KTM,CB190R,Carlos Mendoza,Cliente_450,Normal
677,1957,2129,revision completa de reprogramacion y turbo incluyendo ajuste final.,Finalizado,2026-03-23 00:00:00,2026-03-25 00:00:00,1281,Entregado,Bajaj,CB190R,Jose Ramirez,Cliente_122,En Riesgo
678,4875,5237,optimizacion del sistema filtro de aire y alineacion incluyendo ajuste final.,Finalizado,2026-03-16 00:00:00,2026-03-19 00:00:00,680,Entregado,AKT,Z650,Carlos Mendoza,Cliente_295,Normal
679,2016,1369,instalacion y calibracion de cambio color y sensores de estacionamiento debido a desgaste.,Finalizado,2026-03-02 00:00:00,2026-03-04 00:00:00,5738,Entregado,Italika,XR150L,Jose Ramirez,Cliente_238,Normal
680,1009,3494,ajuste tecnico de suspension y carroceria segun solicitud del cliente.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,2711,Entregado,Kawasaki,Duke 390,Carlos Mendoza,Cliente_248,Normal
681,566,4348,mantenimiento preventivo en centralita y fallo electrico debido a desgaste.,Finalizado,2026-03-10 00:00:00,2026-03-13 00:00:00,1800,Entregado,Honda,CB190R,Jose Ramirez,Cliente_121,En Riesgo
682,299,58,mantenimiento preventivo en motor de arranque y centralita para mejorar rendimiento.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,858,Entregado,Kawasaki,Duke 390,Carlos Mendoza,Cliente_001,VIP
683,925,4821,instalacion y calibracion de revision general y test y verificacion completa.,Finalizado,2026-03-05 00:00:00,2026-03-08 00:00:00,1705,Cliente informado,Honda,Duke 390,Jose Ramirez,Cliente_344,Normal
684,4415,656,mantenimiento preventivo en motor y ciguenal y verificacion completa.,Finalizado,2026-03-01 00:00:00,2026-03-03 00:00:00,1420,Entregado,Yamaha,Ninja 400,Carlos Mendoza,Cliente_363,Normal
685,654,4404,inspeccion avanzada de lubricacion y lubricacion segun solicitud del cliente.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,4643,Cliente informado,Italika,Boxer 150,Carlos Mendoza,Cliente_269,Normal
686,2137,4386,servicio integral para revision general y chequeo para mejorar rendimiento.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,4750,Entregado,Suzuki,Boxer 150,Jose Ramirez,Cliente_448,Normal
687,1861,2878,optimizacion del sistema chequeo y bujias con pruebas posteriores.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,2352,Entregado,Yamaha,Boxer 150,Carlos Mendoza,Cliente_344,Normal
688,4101,2274,mantenimiento preventivo en chequeo y filtro de aceite debido a desgaste.,Finalizado,2026-03-13 00:00:00,2026-03-17 00:00:00,2521,Entregado,Yamaha,GSX-R750,Jose Ramirez,Cliente_015,VIP
689,2224,1264,servicio integral para caja de cambios y direccion segun solicitud del cliente.,Finalizado,2026-03-23 00:00:00,2026-03-26 00:00:00,4127,Cliente informado,Kawasaki,Apache RTR 200,Jose Ramirez,Cliente_467,Normal
690,3031,3545,mantenimiento preventivo en culata y suspension incluyendo ajuste final.,Finalizado,2026-03-15 00:00:00,2026-03-05 00:00:00,5439,Cliente informado,KTM,R15,Carlos Mendoza,Cliente_132,En Riesgo
691,863,2202,ajuste tecnico de performance y custom y verificacion completa.,En proceso,2026-03-22 00:00:00,2026-03-24 00:00:00,5623,Cliente informado,Suzuki,Apache RTR 200,Carlos Mendoza,Cliente_440,Normal
692,4538,1533,inspeccion avanzada de chequeo y lubricacion segun solicitud del cliente.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,3597,Cliente informado,Suzuki,GN125,Carlos Mendoza,Cliente_301,Normal
693,3035,4531,ajuste tecnico de chequeo y bujias incluyendo ajuste final.,Entregado,2026-03-18 00:00:00,2026-03-18 00:00:00,1847,Cliente informado,Yamaha,CBR 600RR,Jose Ramirez,Cliente_113,En Riesgo
694,3813,4236,instalacion y calibracion de chequeo y falla para mejorar rendimiento.,Finalizado,2026-03-02 00:00:00,2026-02-20 00:00:00,1404,Entregado,Suzuki,RC 200,Jose Ramirez,Cliente_419,Normal
695,2651,1362,ajuste tecnico de centralita y encendido segun solicitud del cliente.,Finalizado,2026-03-14 00:00:00,2026-03-14 00:00:00,5417,Cliente informado,Honda,Gixxer 250,Carlos Mendoza,Cliente_482,Normal
696,2769,2169,optimizacion del sistema diagnostico y problema incluyendo ajuste final.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,5922,Entregado,Bajaj,CBR 600RR,Carlos Mendoza,Cliente_214,Normal
697,753,2384,ajuste tecnico de diferencial y distribucion incluyendo ajuste final.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,999,Cliente informado,Kawasaki,Boxer 150,Carlos Mendoza,Cliente_321,Normal
698,2696,773,revision completa de transmision y bomba de agua debido a desgaste.,Finalizado,2026-03-19 00:00:00,2026-03-22 00:00:00,5437,Entregado,Italika,R15,Jose Ramirez,Cliente_244,Normal
699,1929,1875,mantenimiento preventivo en luces y centralita segun solicitud del cliente.,Finalizado,2026-03-10 00:00:00,2026-03-12 00:00:00,3247,Entregado,Honda,GN125,Carlos Mendoza,Cliente_447,Normal
